date,hour_start,hour_end,monitored_time_h,operation_time_h,downtime_h,source_efficiency,calculated_monitored_h,monitored_validation_error,operating_ratio,efficiency_validation_error
2022-12-20,16,17,0.9999999999999991,0.6374511111111069,0.3625488888888923,0.6374511111111074,0.9999999999999991,0.0,0.6374511111111074,0.0
2022-12-20,17,18,0.6816666666666661,0.5233455555555557,0.15832111111111036,0.7677440912795446,0.6816666666666661,0.0,0.7677440912795445,1.1102230246251565e-16
2022-12-21,10,11,0.9999999999999991,0.541662222222222,0.4583377777777772,0.5416622222222225,0.9999999999999992,-1.1102230246251565e-16,0.5416622222222225,0.0
2022-12-21,11,12,0.9999999999999991,0.6247205555555538,0.37527944444444533,0.6247205555555544,0.9999999999999991,0.0,0.6247205555555544,0.0
2022-12-21,12,13,0.9999999999999991,0.05055555555555548,0.9494444444444436,0.050555555555555576,0.9999999999999991,0.0,0.05055555555555552,5.551115123125783e-17
2022-12-21,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-21,14,15,0.9999999999999991,0.20223805555555452,0.7977619444444446,0.20223805555555474,0.9999999999999991,0.0,0.20223805555555469,5.551115123125783e-17
2022-12-21,15,16,0.9999999999999991,0.8124908333333336,0.1875091666666656,0.8124908333333343,0.9999999999999992,-1.1102230246251565e-16,0.8124908333333343,0.0
2022-12-21,16,17,0.9999999999999991,0.808321111111111,0.19167888888888815,0.8083211111111117,0.9999999999999992,-1.1102230246251565e-16,0.8083211111111117,0.0
2022-12-21,17,18,0.9999999999999991,0.6000316666666657,0.39996833333333337,0.6000316666666663,0.9999999999999991,0.0,0.6000316666666663,0.0
2022-12-22,11,12,0.9999999999999991,0.78345611111111,0.21654388888888915,0.7834561111111107,0.9999999999999991,0.0,0.7834561111111107,0.0
2022-12-22,12,13,0.9999999999999991,0.02916666666666654,0.9708333333333327,0.029166666666666563,0.9999999999999992,-1.1102230246251565e-16,0.029166666666666563,0.0
2022-12-22,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-22,14,15,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-22,15,16,0.9999999999999991,0.9538888888888881,0.046111111111111075,0.9538888888888889,0.9999999999999992,-1.1102230246251565e-16,0.953888888888889,-1.1102230246251565e-16
2022-12-22,16,17,0.9999999999999991,0.7916666666666654,0.20833333333333376,0.7916666666666661,0.9999999999999991,0.0,0.7916666666666661,0.0
2022-12-23,9,10,0.9999999999999991,0.7833277777777765,0.21667222222222265,0.7833277777777772,0.9999999999999991,0.0,0.7833277777777772,0.0
2022-12-23,10,11,0.9999999999999991,0.699988055555555,0.30001194444444423,0.6999880555555555,0.9999999999999992,-1.1102230246251565e-16,0.6999880555555557,-1.1102230246251565e-16
2022-12-23,11,12,0.9999999999999991,0.5499894444444435,0.4500105555555557,0.549989444444444,0.9999999999999992,-1.1102230246251565e-16,0.549989444444444,0.0
2022-12-23,12,13,0.768055555555555,0.5305558333333348,0.23749972222222018,0.6907779385171815,0.7680555555555549,1.1102230246251565e-16,0.6907779385171814,1.1102230246251565e-16
2022-12-26,15,16,0.21055555555555538,0.0063788888888902055,0.20417666666666517,0.030295514511879618,0.21055555555555538,0.0,0.030295514511879628,-1.0408340855860843e-17
2022-12-26,16,17,0.7019444444444439,0.5144472222222225,0.1874972222222214,0.7328888009497437,0.7019444444444439,0.0,0.7328888009497437,0.0
2022-12-27,10,11,0.360833333333333,0.33583138888888764,0.025001944444445347,0.9307105465742853,0.360833333333333,0.0,0.9307105465742853,0.0
2022-12-27,11,12,0.9999999999999991,0.34996916666666744,0.6500308333333317,0.3499691666666678,0.9999999999999991,0.0,0.3499691666666678,0.0
2022-12-27,12,13,0.9999999999999991,0.45180583333333374,0.5481941666666654,0.45180583333333413,0.9999999999999991,0.0,0.45180583333333413,0.0
2022-12-27,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-27,14,15,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-27,15,16,0.9999999999999991,0.3688222222222196,0.6311777777777796,0.36882222222221994,0.9999999999999992,-1.1102230246251565e-16,0.36882222222221994,0.0
2022-12-27,16,17,0.9999999999999991,0.22147749999999777,0.7785225000000014,0.221477499999998,0.9999999999999992,-1.1102230246251565e-16,0.22147749999999797,2.7755575615628914e-17
2022-12-27,17,18,0.16249999999999987,0.08049916666666797,0.0820008333333319,0.49537948717949565,0.16249999999999987,0.0,0.4953794871794956,5.551115123125783e-17
2022-12-28,11,12,0.8447222222222215,0.3780405555555534,0.46668166666666805,0.4475323906609646,0.8447222222222215,0.0,0.4475323906609646,0.0
2022-12-28,12,13,0.9999999999999991,0.5469419444444452,0.453058055555554,0.5469419444444457,0.9999999999999992,-1.1102230246251565e-16,0.5469419444444457,0.0
2022-12-28,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2022-12-28,14,15,0.9999999999999991,0.2415366666666646,0.7584633333333346,0.24153666666666485,0.9999999999999992,-1.1102230246251565e-16,0.24153666666666482,2.7755575615628914e-17
2022-12-28,15,16,0.4888888888888885,0.25841138888888854,0.23047749999999995,0.5285687499999998,0.4888888888888885,0.0,0.5285687499999997,1.1102230246251565e-16
2022-12-30,11,12,0.9999999999999991,0.7708341666666672,0.22916583333333201,0.7708341666666678,0.9999999999999991,0.0,0.7708341666666678,0.0
2022-12-30,12,13,0.9999999999999991,0.016388888888888828,0.9836111111111103,0.016388888888888897,0.9999999999999991,0.0,0.016388888888888842,5.551115123125783e-17
2022-12-30,13,14,0.9999999999999991,0.003333333333333352,0.9966666666666658,0.0033333333333334103,0.9999999999999991,0.0,0.0033333333333333552,5.5077470362263625e-17
2022-12-30,14,15,0.9999999999999991,0.5957886111111094,0.40421138888888974,0.5957886111111099,0.9999999999999991,0.0,0.5957886111111099,0.0
2022-12-30,15,16,0.9999999999999991,0.7333194444444386,0.2666805555555605,0.7333194444444393,0.9999999999999991,0.0,0.7333194444444393,0.0
2022-12-30,16,17,0.590833333333333,0.31998083333333305,0.27085249999999994,0.5415754583921013,0.590833333333333,0.0,0.5415754583921014,-1.1102230246251565e-16
2023-01-02,17,18,0.9088888888888881,0.4838702777777777,0.4250186111111104,0.5323756112469442,0.9088888888888881,0.0,0.5323756112469441,1.1102230246251565e-16
2023-01-11,15,16,0.7861111111111104,0.5319916666666648,0.2541194444444457,0.6767385159010582,0.7861111111111104,0.0,0.6767385159010583,-1.1102230246251565e-16
2023-01-11,16,17,0.9999999999999991,0.8749886111111077,0.1250113888888914,0.8749886111111085,0.9999999999999991,0.0,0.8749886111111085,0.0
2023-01-11,17,18,0.5055555555555551,0.4138977777777818,0.09165777777777333,0.8186989010989097,0.5055555555555551,0.0,0.8186989010989099,-1.1102230246251565e-16
2023-01-13,14,15,0.5097222222222217,0.3888855555555563,0.1208366666666655,0.7629362397820184,0.5097222222222219,-1.1102230246251565e-16,0.7629362397820185,-1.1102230246251565e-16
2023-01-13,15,16,0.9999999999999991,0.6583491666666678,0.3416508333333314,0.6583491666666683,0.9999999999999991,0.0,0.6583491666666683,0.0
2023-01-13,16,17,0.7486111111111106,0.2895922222222244,0.4590188888888861,0.38683933209647825,0.7486111111111104,1.1102230246251565e-16,0.3868393320964782,5.551115123125783e-17
2023-01-16,12,13,0.9999999999999991,0.5807483333333353,0.4192516666666638,0.5807483333333359,0.9999999999999991,0.0,0.5807483333333359,0.0
2023-01-16,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2023-01-16,14,15,0.9999999999999991,0.1649958333333363,0.8350041666666629,0.16499583333333645,0.9999999999999992,-1.1102230246251565e-16,0.16499583333333645,0.0
2023-01-16,15,16,0.9999999999999991,0.704158888888886,0.2958411111111132,0.7041588888888866,0.9999999999999992,-1.1102230246251565e-16,0.7041588888888867,-1.1102230246251565e-16
2023-01-16,16,17,0.9999999999999991,0.6541447222222277,0.3458552777777714,0.6541447222222283,0.9999999999999991,0.0,0.6541447222222283,0.0
2023-01-16,17,18,0.9999999999999991,0.2749683333333334,0.7250316666666657,0.2749683333333337,0.9999999999999991,0.0,0.27496833333333365,5.551115123125783e-17
2023-01-19,15,16,0.8088888888888882,0.7755638888888877,0.033325000000000465,0.9588015109890103,0.8088888888888882,0.0,0.9588015109890103,0.0
2023-01-19,16,17,0.9999999999999991,0.5207838888888872,0.479216111111112,0.5207838888888876,0.9999999999999991,0.0,0.5207838888888876,0.0
2023-01-19,17,18,0.29555555555555535,0.1913788888888897,0.10417666666666561,0.6475225563909808,0.29555555555555535,0.0,0.6475225563909807,1.1102230246251565e-16
2023-01-20,16,17,0.9999999999999991,0.4399838888888878,0.5600161111111114,0.4399838888888882,0.9999999999999991,0.0,0.4399838888888882,0.0
2023-01-20,17,18,0.9999999999999991,0.3722197222222206,0.6277802777777786,0.3722197222222209,0.9999999999999991,0.0,0.37221972222222094,-5.551115123125783e-17
2023-01-20,18,19,0.9152777777777771,0.8402811111111134,0.07499666666666366,0.9180613050075905,0.915277777777777,1.1102230246251565e-16,0.9180613050075904,1.1102230246251565e-16
2023-01-24,15,16,0.5338888888888885,0.2797122222222182,0.25417666666667027,0.5239146722164341,0.5338888888888884,1.1102230246251565e-16,0.5239146722164341,0.0
2023-01-24,16,17,0.4286111111111108,0.33700361111111055,0.09160750000000022,0.7862689565780939,0.4286111111111108,0.0,0.7862689565780939,0.0
2023-01-27,11,12,0.9119444444444437,0.6869363888888887,0.22500805555555498,0.7532656107219011,0.9119444444444438,-1.1102230246251565e-16,0.7532656107219012,-1.1102230246251565e-16
2023-01-27,12,13,0.9999999999999991,0.21739361111110944,0.7826063888888898,0.21739361111110966,0.9999999999999992,-1.1102230246251565e-16,0.21739361111110964,2.7755575615628914e-17
2023-01-27,13,14,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2023-01-27,14,15,0.9999999999999991,0.5563988888888907,0.44360111111110856,0.5563988888888911,0.9999999999999992,-1.1102230246251565e-16,0.5563988888888911,0.0
2023-01-27,15,16,0.9999999999999991,0.5874877777777779,0.41251222222222117,0.5874877777777785,0.9999999999999991,0.0,0.5874877777777785,0.0
2023-01-27,16,17,0.4105555555555553,0.4105555555555553,0.0,1.0,0.4105555555555553,0.0,1.0,0.0
2023-01-31,13,14,0.40416666666666634,0.26665611111111664,0.1375105555555497,0.6597676975945159,0.40416666666666634,0.0,0.6597676975945159,0.0
2023-01-31,14,15,0.9999999999999991,0.7334077777777745,0.26659222222222456,0.7334077777777752,0.9999999999999991,0.0,0.7334077777777752,0.0
2023-01-31,15,16,0.9999999999999991,0.47496222222222473,0.5250377777777744,0.47496222222222517,0.9999999999999991,0.0,0.47496222222222517,0.0
2023-01-31,16,17,0.7919444444444438,0.5085838888888913,0.2833605555555525,0.6421964223079657,0.7919444444444438,0.0,0.6421964223079657,0.0
2023-02-07,13,14,0.33311361111111254,0.08305694444444527,0.25005666666666726,0.2493351867772854,0.33311361111111254,0.0,0.24933518677728542,-2.7755575615628914e-17
2023-02-07,14,15,0.9999999999999991,0.45827611111110894,0.5417238888888902,0.45827611111110933,0.9999999999999991,0.0,0.45827611111110933,0.0
2023-02-07,15,16,0.9999999999999991,0.8291444444444462,0.17085555555555296,0.8291444444444469,0.9999999999999992,-1.1102230246251565e-16,0.829144444444447,-1.1102230246251565e-16
2023-02-07,16,17,0.3252777777777775,0.12943472222222374,0.19584305555555379,0.39792058070026115,0.32527777777777755,-5.551115123125783e-17,0.3979205807002612,-5.551115123125783e-17
2023-02-10,10,11,0.337222222222222,0.18304666666666636,0.15417555555555562,0.5428072487644147,0.337222222222222,0.0,0.5428072487644147,0.0
2023-02-10,11,12,0.9999999999999991,0.45867416666666344,0.5413258333333357,0.45867416666666383,0.9999999999999991,0.0,0.45867416666666383,0.0
2023-02-10,12,13,0.9999999999999991,0.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0
2023-02-10,13,14,0.9999999999999991,0.2704402777777745,0.7295597222222246,0.2704402777777748,0.9999999999999991,0.0,0.27044027777777474,5.551115123125783e-17
2023-02-10,14,15,0.9999999999999991,0.5958086111111095,0.4041913888888896,0.59580861111111,0.9999999999999991,0.0,0.59580861111111,0.0
2023-02-10,15,16,0.9999999999999991,0.9250255555555552,0.07497444444444396,0.925025555555556,0.9999999999999991,0.0,0.925025555555556,0.0
